ID	SN	ssim	z_ssim
52	0.6989563403411775	0.6477835284855259	1.4854487467098774
53	0.7234096548527355	0.5934352293809126	1.1593320047119313
54	0.6263450431931221	0.558159709581344	0.9476613953488708
55	0.8454450147546193	0.6142162008640566	1.2840281373837241
56	1.0687513822021335	0.6763905585254415	1.657105111095764
57	0.8173914334017371	0.6698215765189078	1.6176879619759665
58	0.6024251296824089	0.6736783780834089	1.6408306836704696
59	0.6767419651626955	0.42068378893045344	0.12273770712932588
60	0.7939449241822564	0.46911755901545327	0.41336434242465175
61	0.7086200906145383	0.4994299242785581	0.5952535637014286
62	0.6395887011618419	0.4405393717897883	0.24188104922532364
63	0.5722823358000878	0.4366250693293611	0.2183932936447502
64	0.9251757392654238	0.5268526126640344	0.7598032909317575
65	1.0284242125586787	0.3863886348317135	-0.08305022193668649
66	0.7875561539787	0.3995687799391337	-0.003962816216436485
67	0.8116263037695962	0.4186386850410867	0.11046606977479097
68	0.8611066083459877	0.47971371124307827	0.4769465096519242
69	0.6774765397977967	0.5134023688325329	0.6790951589446994
70	0.8556530956841457	0.5136729995106485	0.6807190771994708
71	0.8939456514280332	0.6921718394074872	1.751800621177888
72	0.769576777695398	0.6671482610216948	1.60164674348989
73	0.807595803834262	0.5770347936112565	1.06092125831025
74	0.8240240478360925	0.5870303214448737	1.1208993813675052
75	0.8430785065992995	0.5640146130527616	0.9827937191983415
76	0.8592129486348921	0.5342991973502482	0.8044864912690008
77	0.8414244258003134	0.6005997596393946	1.2023227386324988
78	0.7016962984515327	0.52211829505934	0.7313950378996883
79	0.6556262161966897	0.575516856416975	1.0518128825098643
80	0.6944213805964574	0.7028158223038204	1.8156697961331614
81	0.6297712024018663	0.561541956433185	0.9679565534702331
82	0.49528413670172106	0.4797409727105192	0.4771100919735495
83	0.5184774512484944	0.4945285738985542	0.5658430311980924
84	0.6116004315427866	0.36441205891858985	-0.2149205740016706
85	0.6229390414966245	0.41033481386868464	0.0606387254543768
86	0.7556910932107328	0.44498839560355874	0.26857739805540015
87	0.8643735041098783	0.5957031188761713	1.172940466165003
88	0.8602778348653246	0.589018789348878	1.1328311747281978
89	0.7716068341473205	0.5668496555385528	0.9998053798045429
90	0.9581867315193888	0.5163795647771205	0.6969598107872447
91	1.0476282176820564	0.44780134688718143	0.28545650049516913
92	0.9388148367962939	0.4344168570582443	0.20514292512612659
93	0.7893051993672193	0.35545846183006136	-0.2686465959706885
94	0.7891479827343244	0.3181724086190396	-0.49238140267981545
95	0.6394640466928245	0.21995256577702593	-1.0817491598111304
96	0.37850468229470513	0.22566142983943624	-1.047493144826029
97	0.36129435152252726	0.4342737911422162	0.20428445869397158
98	0.6591347283188713	0.3062996046545138	-0.5636241133272734
99	0.8996603513486043	0.46780372087107525	0.4054806621215672
100	0.7696829120660585	0.504605098343007	0.6263071740806926
101	0.5794123103014158	0.40007992275182036	-0.000895705901757095
102	0.6201102461559549	0.5034146440607589	0.619163858127474
103	0.6285204254370297	0.5318036364528251	0.7895118885172469
104	0.8453976065713965	0.5979077850444046	1.1861695563080703
105	0.8912235228071436	0.43030487576087684	0.180468998509348
106	0.6884946473620439	0.5429854188767234	0.8566081272935963
107	0.8250172260064451	0.6195915743225366	1.3162830433914992
108	0.9218814086625312	0.6406583218927258	1.4426939742811478
109	0.7413230270694676	0.46509684910429017	0.38923808937994403
110	0.49485637278667255	0.6450675981605647	1.469151818127717
111	0.4590972895847109	0.4444360133595182	0.26526283070496176
112	0.4724600672171779	0.31511110437737866	-0.51075074600799
113	0.35200598053321563	0.38901836762288344	-0.06727052129636385
114	0.5991630562195738	0.26303200865873017	-0.8232511425571651
115	0.7359654214722409	0.5892838951914955	1.1344219412306165
116	0.6680752821400201	0.7694253290565901	2.2153598634614977
117	0.8380491659093886	0.8303767084558171	2.5810983612145835
118	0.7867442817102437	0.5107037267777431	0.662901968555564
119	0.48357632709045023	0.40530448004757524	0.03045422835089657
120	0.31053065172622757	0.42840422575728315	0.1690641560936312
121	0.39979582472374386	0.4132406852436391	0.07807539451445417
122	0.4543451699142912	0.3681874546881768	-0.19226632743986757
123	0.49134413284724227	0.3110539207581425	-0.5350958593857963
124	0.5022227407445766	0.3507434087690529	-0.2969392521887558
125	0.42526121866211625	0.5248972474304201	0.7480701300066125
126	0.4434599499660645	0.5177747161014347	0.70533141048724
127	0.5324358115462898	0.5223570964490788	0.7328279646423684
128	0.4373375483032757	0.38702995049281486	-0.0792020099882672
129	0.5112738952461784	0.5199076922937287	0.718130325228825
130	0.47999428847259185	0.5148006501778637	0.6874855403227448
131	0.49708174533776417	0.5395138135567032	0.8357767740567918
132	0.46964407065064223	0.47698990322448515	0.46060231100199683
133	0.4864756287247534	0.48563285929741623	0.512464332853135
134	0.5833093852824076	0.4006819908569322	0.0027170012507152634
135	0.4183624837653717	0.31896875535598257	-0.4876029274077073
136	0.2850147254700685	0.433070778426598	0.1970657859137189
137	0.46460322782463587	0.3361655128602709	-0.3844138557601789
138	0.4662861826784785	0.3161961228758723	-0.5042400970352384
139	0.4754316309594337	0.4064405573883964	0.03727125569398114
140	0.42372402119493346	0.43794480751520315	0.22631237712202038
141	0.28318154184793864	0.22096960894566237	-1.0756463965215461
142	0.2279686184255828	0.21700599380940633	-1.0994300526076637
143	0.22604123531649165	0.21829073693700332	-1.0917209568313688
144	0.21374241319797221	0.21413914378823312	-1.116632574197201
145	0.20962807755318738	0.20647547223429943	-1.1626184033783584
146	0.23597871500690473	0.21006858497705957	-1.1410579453584169
147	0.3489890120876946	0.22026043825267247	-1.0799017723056736
148	0.3931925872007644	0.25330026497315883	-0.8816464299347643
149	0.4599853763840396	0.28384691866631306	-0.6983513619110918
150	0.4230855649038949	0.2950707744738056	-0.6310026619720447
151	0.394137198340066	0.4745098172950366	0.4457205657310017
152	0.43944261719807737	0.4706588243801416	0.42261269881422225
153	0.43191787415821	0.37520286686514537	-0.15017037594519603
154	0.48291687848138276	0.3629860708251279	-0.2234772096062649
155	0.6495629212564938	0.2623201743519115	-0.8275225013449576
156	0.4281114249628128	0.20432041463835487	-1.1755498174904093
157	0.3263167638190387	0.20359988313804783	-1.1798733637514383
158	0.3136903512029187	0.20788185925976893	-1.1541793839004633
159	0.2756130942993654	0.20230954712422497	-1.187616019618194
160	0.26818168765647754	0.22969117209606313	-1.0233126932300551
161	0.25524447924136545	0.19399023793831205	-1.2375359996742616
162	0.21424590138314492	0.24655080985337124	-0.9221465072175812
163	0.1783205997124533	0.24846546587067275	-0.9106576217750535
164	0.23590279941601655	0.23298448137913497	-1.0035512046189825
165	0.2988184428124865	0.26540186291952494	-0.8090308419539629
166	0.3667816831397166	0.5378819220070613	0.8259846156225634
167	0.48334627102537986	0.5996191239131066	1.1964384380488087
168	0.5066069150484452	0.5300928146658193	0.7792461095230685
169	0.5196355269648184	0.29397586410301146	-0.6375726670832595
170	0.5611210080770705	0.3291101505568723	-0.42674952782179393
171	0.5355485361016785	0.417259492288494	0.10219022941781968
172	0.4860009483302355	0.549556355281965	0.8960370037746856
173	0.3621688944949388	0.5808331417986976	1.083713230759613
174	0.4135395029155448	0.612959868659218	1.2764895212308909
175	0.5283943696435627	0.6014389356319382	1.2073582106741247
176	0.5723681248503523	0.6885310480130851	1.7299540676077179
177	0.5758682689517258	0.65943987431794	1.5553926012388146
178	0.6113747900931894	0.5718200838064951	1.0296304138862118
179	0.5777527593642544	0.4753770728584018	0.4509245291201751
180	0.3827706330783726	0.41541416503092465	0.09111735090877646
181	0.33313842727448434	0.38717082472882575	-0.07835669472291013
182	0.3918212808913691	0.47327225375288207	0.43829457086028795
183	0.5056600855775814	0.440865707899244	0.2438392276884091
184	0.5687872855828675	0.49828697341131617	0.5883952917917374
185	0.6700279694798321	0.5500499208441598	0.8989986418711334
186	0.5388126415149813	0.5711839830841952	1.0258134941563102
187	0.47532085639083377	0.5261379213074072	0.7555147884285107
188	0.560446340298005	0.4800325706233102	0.47885982403250044
189	0.6062354447474354	0.3060726970614189	-0.5649856713928215
190	0.41583850967472386	0.25428911786170144	-0.8757128223032533
191	0.3408152973734687	0.2144295175825428	-1.1148901874560893
192	0.32717150515682475	0.23664205465831423	-0.9816039514192327
193	0.27234626821194646	0.4728748606517565	0.43591001521518713
194	0.3063156039479143	0.38875078249765255	-0.06887616472375871
195	0.3234497242649873	0.27122151809915307	-0.7741100253322943
196	0.39289021584707945	0.3899707860894936	-0.0615555382616286
197	0.5277423062462371	0.5222905843018062	0.7324288587801946
198	0.4358100375132324	0.6089523398042687	1.252442361058993
199	0.4735311633240235	0.6448093037312578	1.4676019234824467
200	0.5960251469775936	0.5808039043193299	1.0835377913866666
201	0.6494022151673866	0.5155178652996538	0.6917891866683211
202	0.641479130205168	0.28440652830692503	-0.6949934265976844
203	0.25543362387264795	0.2151489610383961	-1.110573170001265
204	0.30280413316769117	0.1451902044392133	-1.53036039705758
205	0.30929701483074995	0.09891720006271047	-1.808021366735302
206	0.30667009016512664	0.10194145102184275	-1.7898743614743284
207	0.2681418986966178	0.1974902837505041	-1.2165339893828535
208	0.24430577945101453	0.20355683070720226	-1.180131699683082
209	0.27312782500317284	0.22011357589503389	-1.080783019269871
210	0.22097665594324656	0.1455472358488398	-1.528218031573902
211	0.33324592288065985	0.2390313691208796	-0.9672668799565077
212	0.47588095857156787	0.24172748690157464	-0.9510888364635447
213	0.5221231346001285	0.42993385457571365	0.17824268743593732
214	0.5208198917134039	0.45161919607053186	0.3083654885891144
215	0.6581029374659004	0.5542916509948156	0.9244511259406651
216	0.6468456930737788	0.47066050467098397	0.42262278139241044
217	0.6571467831268564	0.5640749322497085	0.9831556642879276
218	0.49540995629155005	0.5382340755795142	0.8280977116646349
219	0.47229722213721337	0.5436005173553192	0.8602990231477877
220	0.5141301819850334	0.5628786228108189	0.9759772144917139
221	0.6329943193267795	0.5933924947427658	1.15907557569405
222	0.6856085521890216	0.6014072476795749	1.207168067248193
223	0.6658090150120841	0.41605855442615725	0.09498400678602435
224	0.6038167591145248	0.46599824480849666	0.394646910541779
225	0.5759547073274237	0.4428652057296717	0.2558372060765807
226	0.6078339904373189	0.38912200784766265	-0.06664862856003602
227	0.575361791450124	0.35722317007444493	-0.2580574715138675
228	0.5217175244916382	0.2903872343151263	-0.6591062251511798
229	0.48980629454426233	0.35304649158183116	-0.28311961338075947
230	0.533589999508905	0.3979118590586476	-0.01390516304595523
231	0.45511575414812	0.4520601056521886	0.3110111646940613
232	0.45990495975155726	0.48107127026897195	0.48509253692210924
233	0.5667060431674034	0.5221818444870362	0.7317763659754062
234	0.5693063354995428	0.4735439390610532	0.4399248174183068
235	0.5383276255995613	0.3924313207483626	-0.04679111030816422
236	0.5133717651332955	0.3249389324991198	-0.45177890437208557
237	0.6489872449786864	0.3611787187021348	-0.2343222184787422
238	nan	nan	nan
239	nan	nan	nan
240	nan	nan	nan
241	nan	nan	nan
242	nan	nan	nan
243	nan	nan	nan
244	nan	nan	nan
245	nan	nan	nan
246	nan	nan	nan
247	nan	nan	nan
248	nan	nan	nan
249	nan	nan	nan
250	nan	nan	nan
251	nan	nan	nan
252	nan	nan	nan
253	nan	nan	nan
254	nan	nan	nan
255	nan	nan	nan
256	nan	nan	nan
257	nan	nan	nan
258	nan	nan	nan
259	nan	nan	nan
260	nan	nan	nan
261	nan	nan	nan
262	nan	nan	nan
263	nan	nan	nan
264	nan	nan	nan
265	nan	nan	nan
266	nan	nan	nan
267	nan	nan	nan
268	nan	nan	nan
269	nan	nan	nan
270	nan	nan	nan
271	nan	nan	nan
272	nan	nan	nan
273	nan	nan	nan
274	nan	nan	nan
275	nan	nan	nan
276	nan	nan	nan
277	nan	nan	nan
278	nan	nan	nan
279	nan	nan	nan
280	nan	nan	nan
281	nan	nan	nan
282	nan	nan	nan
283	nan	nan	nan
284	nan	nan	nan
285	nan	nan	nan
286	nan	nan	nan
287	nan	nan	nan
288	nan	nan	nan
289	nan	nan	nan
290	nan	nan	nan
291	nan	nan	nan
292	nan	nan	nan
293	0.25029231695596005	0.370003686570768	-0.18136803560697465
294	nan	nan	nan
295	nan	nan	nan
296	nan	nan	nan
297	nan	nan	nan
298	nan	nan	nan
299	0.6347598139534345	0.43188633352290756	0.18995852921146053
300	0.6850149149666805	0.5431041654104445	0.8573206653736959
301	0.8881275325925756	0.6135306455087932	1.279914465335085
302	0.8259455904509926	0.5472379328059412	0.8821253193813924
303	0.5731693751426987	0.35517308601889946	-0.27035899233477706
304	0.7775504840958348	0.4741874580817371	0.4437862506167073
305	0.8525915431530059	0.5704570134528922	1.021451315917105
306	0.7499270325047698	0.6160081746111571	1.2947808683758273
307	0.5683898124923816	0.5838199739825091	1.1016357048154115
308	0.5519129716170456	0.5593612188186776	0.9548710465139507
309	0.585387154010618	0.5662121565593772	0.995980069840093
310	0.7817738342241987	0.5972201863481591	1.1820436232003941
311	1.0796540662567582	0.6125950298762983	1.274300307636345
312	0.9313234202592906	0.6978170345958721	1.7856745913500713
313	0.7066707013478393	0.6130993970247554	1.2773267606060872
314	0.5356266526101306	0.4362043029539635	0.21586848676490972
315	0.5508375847367319	0.5327127305745494	0.7949669040012738
316	0.46459184225678113	0.5026213008946832	0.6144034057698218
317	0.6348896317653784	0.4734367700930054	0.4392817504727202
318	0.663886158091758	0.6300157172588152	1.3788330695837911
319	0.7755699538260363	0.6102821331486549	1.2604217804731506
320	0.7147286559007978	0.5593331021548983	0.9547023325902653
321	0.8897109112214809	0.6337245849796763	1.4010881148668164
322	0.7289904635800138	0.5330293545433937	0.7968668048051467
323	0.5740250547114466	0.4240476410289358	0.14292248760991494
324	0.6344811764656677	0.2778925111092705	-0.7340807596111543
325	0.531052897575324	0.2795373994802936	-0.72421061380446
326	0.3313476145464343	0.5179998389242023	0.7066822590458867
327	0.3204696802734847	0.3822158272437542	-0.10808913645635138
328	0.6219194664406354	0.44171521422944193	0.2489366868780245
329	0.5506680254480608	0.4209652574309516	0.12442665769208071
330	0.4743674939779695	0.43549173554323617	0.21159272899017217
331	0.6233644660149644	0.49773490327469666	0.5850825972405765
332	0.7463129520757279	0.5235600415879633	0.7400462319287128
333	0.5533376172186436	0.45911648136778516	0.35335291773134136
334	0.7153222191100304	0.4700798242306202	0.41913841083301456
335	0.6369967248889622	0.5805676970607969	1.082120430717462
336	0.4476221851225267	0.56109466098754	0.9652725590150709
337	0.40902198603892354	0.4533641734504785	0.3188362180762128
338	0.3598898003520036	0.44727132791570884	0.28227612386845935
339	0.34146069681018887	0.4667696023324684	0.3992754381457258
340	0.4815634252308118	0.32974187201429916	-0.4229588858524898
341	0.6305331268748777	0.5930919142917841	1.1572719439521673
342	0.5751369991463275	0.614006441899641	1.2827694795930105
343	0.4084425708271852	0.6567442951903262	1.5392177899314174
344	0.4005596014466576	0.6598686438489084	1.5579654310202626
345	0.4432536606925186	0.582184749175898	1.0918235451866485
346	0.41917455389555924	0.4557763653632556	0.3333105655834724
347	0.6273650142188194	0.5349878685934106	0.8086188601899766
348	0.6721274587490356	0.5755633969493726	1.0520921487803163
349	0.6201240645800826	0.43680150025736203	0.21945196669202585
350	0.5212061634938595	0.39665526696288694	-0.021445338673182143
351	0.49506686453348075	0.20118622348423254	-1.194356518432673
352	0.5197741277403678	0.2375110418486169	-0.9763895974098467
353	0.43989415088185746	0.22011422807403255	-1.080779105872511
354	0.8208644804472988	0.545934573002361	0.8743045143185422
355	0.7078727601808745	0.7154428882751528	1.8914384528051509
356	0.5462495781260361	0.6525908319347729	1.5142949509976364
357	0.5999149053821178	0.5784654679055732	1.0695060134435188
358	0.5649054205296385	0.5068824783953485	0.639972583581938
359	0.5386175132564702	0.5310155717636968	0.7847831096384922
360	0.5470963171003457	0.5075685982419103	0.6440896428582578
361	0.5487204440033949	0.5013357892210617	0.606689698336314
362	0.674574418064951	0.4465936524413469	0.2782097350122888
363	0.6840973499698084	0.3992109952207367	-0.006109701926248363
364	0.6391084569144951	0.39938633582578176	-0.005057571357319802
365	0.604004444127256	0.3895659173743089	-0.06398495129769763
366	0.5872718894155389	0.33847290939814695	-0.3705683324627331
367	0.5868618565212611	0.3854994842578706	-0.08838556624486975
368	0.6273761425645508	0.5809697114784458	1.0845327165530774
369	0.5403435537252217	0.5818511928951613	1.089822042115919
370	0.6605277369328556	0.6196947950653415	1.3169024190279905
371	0.5946657158535058	0.39212052207439085	-0.0486560564544614
372	0.5014210984024576	0.2921909893095712	-0.6482828008335462
373	0.3238424188295216	0.17222836870586172	-1.3681180051977728
374	0.27224529376273493	0.18623201509001597	-1.2840891835027062
375	0.28685603851960306	0.21217085839413624	-1.1284432624914098
376	0.3052141548199495	0.2103657164521109	-1.1392750091822126
377	0.30210211992815933	0.2178853797689519	-1.0941533008268265
378	0.28058557469122475	0.16675674144075148	-1.4009504817705938
379	0.2636622137231839	0.1769156158692539	-1.3399921981523264
380	0.24766347889409207	0.16947528804189316	-1.3846378542341296
381	0.24969604727630287	0.20045117714983848	-1.198767160895075
382	0.4636799445962675	0.22666671021873586	-1.0414609641047776
383	0.6290283492004919	0.4526394018252793	0.3144872289634612
384	0.5037480075190309	0.439038251154365	0.23287358111619608
385	0.44478341414987826	0.5334157069603185	0.79918511087077
386	0.32560888191243903	0.50378534187659	0.6213882288245568
387	0.2777340126960913	0.205495287976759	-1.1684999949257124
388	0.23598620957288696	0.1985457631496711	-1.2102005896523533
389	0.22980921948839084	0.18290918897808353	-1.3040277877221917
390	0.257984413382481	0.17064625900619534	-1.3776114478489478
391	0.3754823922478764	0.16431764734524798	-1.4155862557130485
392	0.53669048426246	0.44226430787430315	0.2522315210028098
393	0.4679231790277222	0.5027508954108488	0.6151810371233145
394	0.4051135321145033	0.4474966388713809	0.2836281013178141
395	0.36075301236227797	0.4352601133864687	0.2102028812049793
396	0.47490429329072326	0.5301745603231169	0.779736623998583
397	0.4875197839863363	0.5550322655623138	0.9288951805625737
398	0.47261019747144034	0.5383786079877944	0.8289649777774293
399	0.585918350492826	0.6209206117145096	1.3242579267163554
400	0.7885653652539503	0.5307795684985815	0.7833669730309392
401	0.8620427183950246	0.4180442516733901	0.10689917483232114
402	0.6915904123473063	0.4894476391331941	0.5353549033397786
403	0.5790154099084959	0.4701632397127189	0.41963894508527966
404	0.5338787009745846	0.436273776065637	0.21628535988161587
405	0.5986053986522581	0.4884750123228394	0.5295186602227276
406	0.5630728487675999	0.4522163478757789	0.3119486955047625
407	0.6046029809152939	0.41618245548492067	0.095727474572132
408	0.6925525379607416	0.40104491138707266	0.00489470437746377
409	0.5511593257367009	0.3186205767826486	-0.4896921714841521
410	0.46441145056483646	0.36433063890455153	-0.21540913445616608
411	0.4974043214358771	0.41602763952845745	0.0947985020713754
412	0.5120831156344479	0.3967297721074539	-0.020998270864095836
413	0.967527521065764	0.6518159652801809	1.5096453668700456
414	1.147979160077503	0.646462060267561	1.477519282182073
415	0.9082394908301586	0.24266465868738699	-0.9454653410733168
416	0.6177584640680892	0.26830544719907884	-0.7916078966002933
417	0.5310382442226286	0.2754699855935441	-0.7486171138597922
418	0.49338543731698353	0.2634900739246472	-0.8205025238404001
419	0.429364002567407	0.41652162367706397	0.09776265189383991
420	0.5268615333438259	0.47091536076695156	0.42415204433282533
421	0.5346107390127938	0.5762162879796895	1.0560098186834124
422	0.5058417565728854	0.5097931052652362	0.6574377879695192
423	0.6482932605727951	0.589861782161862	1.1378895495849506
424	0.9464139975444668	0.6066727179457674	1.23876349960924
425	0.8354737000933196	0.38198238405756985	-0.10948991132096157
426	0.5491600288888943	0.34688430134314185	-0.32009581019502775
427	0.4002587958173662	0.25690657014398544	-0.860006810805258
428	0.40249572286206103	0.3477269149287641	-0.31503971089047716
429	0.42983028817656915	0.2061488506002607	-1.1645782951305128
430	0.3606089142806745	0.19589571656631827	-1.226102183117906
431	0.2930906002517851	0.2203286773155131	-1.0794923040938398
432	0.2502668884346699	0.3620791362796426	-0.22891926656208134
433	0.34081501945629766	0.39424521995968015	-0.03590681565951526
434	0.4008769316616004	0.3097279748478048	-0.5430521922879997
435	0.4338482867449558	0.5323934966796855	0.7930513423472112
436	0.3384866307203622	0.5020886979006322	0.6112075237264125
437	0.5437244386655258	0.38650874320005646	-0.08232951217362096
438	0.5869265805213442	0.3150265754832151	-0.5112579612847045
439	0.606043902085951	0.4721383038383088	0.43149030912952674
440	0.7208459407539592	0.4951027577616226	0.5692884190725359
441	0.6175497550034579	0.561507045429035	0.9677470701355038
442	0.4884542972439806	0.5409452697826437	0.8443662211675064
443	0.4743905619968251	0.47830047412501886	0.46846638622202685
444	0.39952803567204964	0.32988283962820314	-0.422113010273475
445	0.4848006941155934	0.4395273054866309	0.2358081495962792
446	0.5477897705971719	0.4709816653828331	0.424549904903753
447	0.5431123065550041	0.49195810928518413	0.5504189690113496
448	0.6100969430076923	0.6538317833272811	1.521741274650261
449	0.9385390299649131	0.6399269658193759	1.4383054752147435
450	0.8823383356048408	0.602054565298033	1.2110522939166875
451	0.739689388699625	0.42635216391089326	0.1567507675470123
452	0.6565324034360386	0.41221432885540465	0.07191674728953325
453	0.4925897524480058	0.3801546289652816	-0.12045734812555871
454	0.49006054888790496	0.3710329309686373	-0.17519205889229045
455	0.49754806020627335	0.5537214060211203	0.9210293733554692
456	0.4426367529997907	0.5929958956471342	1.1566957844756027
457	0.4096096302427215	0.6486079619330387	1.4903957561715624
458	0.45809122753748044	0.6756429815087255	1.652619278326376
459	0.4551931777447418	0.6709258619944459	1.624314222364078
460	0.4835796739443967	0.5108935377071595	0.6640409282455025
461	0.526231483015099	0.4643021526549135	0.3844695166514911
462	0.5501959395427104	0.36383545842180126	-0.2183804628766682
463	0.5599729949701588	0.34732799538241316	-0.31743342596378354
464	0.5302987513696964	0.32118034986998373	-0.4743322637547694
465	0.6896259288084221	0.43028470015613335	0.1803479348772715
466	1.0227291145760122	0.5848894569388625	1.108053132832376
467	1.1167906970492538	0.7714370784323198	2.227431357196132
468	0.7203106198707293	0.6967922337187267	1.7795252779629496
469	0.7528189911122343	0.6809066740842935	1.6842040436622485
470	0.6648985607417899	0.5049536841712975	0.6283988618888044
471	0.5957493588477862	0.45476958531630657	0.3272693861127483
472	0.4802304161513485	0.4653816072375858	0.3909467793705736
473	0.5290099546206506	0.1372109650418671	-1.578239789766363
474	0.35215001983702193	0.1995049700442006	-1.2044448726842143
475	0.2478712086369897	0.22708542357400865	-1.0389484763636296
476	0.2562025443765632	0.26429955829493085	-0.8156452162542506
477	0.3220287691311019	0.26328366973425843	-0.8217410513235646
478	0.40538005262535326	0.2505486258361661	-0.8981576290945175
479	0.41596703087705367	0.18924371283652366	-1.2660175037417056
480	0.47131527168843346	0.3106246390068302	-0.5376717627432807
481	0.4113659976593486	0.34063997247389927	-0.3575648795191909
482	0.42371100547097046	0.3266040367799027	-0.44178745308323286
483	0.44191165697225443	0.42984056821428024	0.1776829230134124
484	0.526192723493374	0.3215059081896593	-0.4723787524160142
485	0.6824289665810219	0.5208571325678335	0.7238274376318592
486	0.709749550590298	0.5470104685975499	0.8807604213480805
487	0.814614906125888	0.5912690039289525	1.1463335779264592
488	0.5773838643863098	0.557411935193948	0.9431743782575417
489	0.4966747389627487	0.605044548121616	1.2289936733732882
490	0.5282237018722863	0.6062291664504422	1.23610197071235
491	0.6435772927864087	0.2756381926591547	-0.7476077880644739
492	0.6663012835237171	0.2773900799298227	-0.7370955958069351
493	0.5399984853952255	0.2567683831145069	-0.8608360014990306
494	0.28689206574300175	0.38402507104002137	-0.09723277660628636
495	0.3887343737273682	0.4609177622966627	0.3641614964288616
496	0.3987962728134249	0.2226478157905769	-1.0655763233512945
497	0.45903992232530244	0.15700812616862744	-1.4594470070329024
498	0.4990293472256757	0.30771199056139387	-0.5551490975865057
499	0.7394092825557307	0.282562720330417	-0.7060571886670585
500	0.8387797587905763	0.24018355052311383	-0.9603532202601116
501	0.4749672038865764	0.27731980538079015	-0.7375172779451699
502	0.19407371463441828	0.2673852801347933	-0.7971293552299553
503	0.21456365433640698	0.19487922136728136	-1.2322016583181947
504	0.2804555886371502	0.3038855014476037	-0.5781099295470029
505	0.5298304712611792	0.3164252626097004	-0.5028651450185349
506	0.6344447203301321	0.2960824482955527	-0.6249321174260651
507	0.5528930871661152	0.35502752301395046	-0.2712324425385824
508	0.4146992523358415	0.6684891949200137	1.6096930117514343
509	0.4996320616836543	0.528820071739149	0.7716090209023614
510	0.6657065429948762	0.4949564278404026	0.5684103669908467
511	0.6195799906545636	0.5757580674468564	1.0532602682881655
512	0.5605151674781174	0.5311218407030731	0.7854207759657907
513	0.6064344277012629	0.5772479099199334	1.0622000618311942
514	0.7644168330672477	0.5993610855287915	1.1948900798004436
515	0.7416213144026378	0.537397481638838	0.8230777332144653
516	0.59035560602129	0.6630362393048496	1.5769725743362037
